model_name,response_threshold,radius_threshold,displacement_threshold,derived_radius_mae,derived_class_macro_f1,cluster_avg_radius_mae,cluster_avg_class_macro_f1
global_mean,0.1,12.0,1.0,15.631059710200276,0.13880404051884582,12.299304440189935,0.07368140040451435
global_mean,0.2,6.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.2,8.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.2,10.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.2,12.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.3,6.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.3,8.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.3,10.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.3,12.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.4,6.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.4,8.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.4,10.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.4,12.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.5,6.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.5,8.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.5,10.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.5,12.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.6,6.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.6,8.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.6,10.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.6,12.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.7,6.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.7,8.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.7,10.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.7,12.0,1.0,26.34844304458337,0.13880404051884582,31.583223198606948,0.07368140040451435
global_mean,0.1,6.0,1.5,15.631059710200276,0.21416247508393316,12.299304440189935,0.13004312260781165
global_mean,0.1,8.0,1.5,15.631059710200276,0.21416247508393316,12.299304440189935,0.13004312260781165
global_mean,0.1,10.0,1.5,15.631059710200276,0.21416247508393316,12.299304440189935,0.13004312260781165
global_mean,0.1,12.0,1.5,15.631059710200276,0.21416247508393316,12.299304440189935,0.13004312260781165
global_mean,0.2,6.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.2,8.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.2,10.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.2,12.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.3,6.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.3,8.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.3,10.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.3,12.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.4,6.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.4,8.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.4,10.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.4,12.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.5,6.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.5,8.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.5,10.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.5,12.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.6,6.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.6,8.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.6,10.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.6,12.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.7,6.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.7,8.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.7,10.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.7,12.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
global_mean,0.1,6.0,2.0,15.631059710200276,0.27558755370303123,12.299304440189935,0.17653250799063744
global_mean,0.1,8.0,2.0,15.631059710200276,0.27558755370303123,12.299304440189935,0.17653250799063744
global_mean,0.1,10.0,2.0,15.631059710200276,0.27558755370303123,12.299304440189935,0.17653250799063744
global_mean,0.1,12.0,2.0,15.631059710200276,0.27558755370303123,12.299304440189935,0.17653250799063744
global_mean,0.2,6.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.2,8.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.2,10.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.2,12.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.3,6.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.3,8.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.3,10.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.3,12.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.4,6.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.4,8.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.4,10.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.4,12.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.5,6.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.5,8.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.5,10.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.5,12.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.6,6.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.6,8.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.6,10.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.6,12.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.7,6.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.7,8.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.7,10.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
global_mean,0.7,12.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.1,6.0,0.5,15.631059710200276,0.281344741163253,12.299304440189935,0.29304437007499895
shell_mean,0.1,8.0,0.5,15.631059710200276,0.28051777984483234,12.299304440189935,0.29215742141958073
shell_mean,0.1,10.0,0.5,15.631059710200276,0.2785452760120966,12.299304440189935,0.2914091208888811
shell_mean,0.1,12.0,0.5,15.631059710200276,0.2771761729546892,12.299304440189935,0.2903544531299268
shell_mean,0.2,6.0,0.5,24.54427803377021,0.12180892535482184,29.024324024380356,0.06872160342708779
shell_mean,0.2,8.0,0.5,24.54427803377021,0.12345390216088191,29.024324024380356,0.07020189111599594
shell_mean,0.2,10.0,0.5,24.54427803377021,0.12730994236938756,29.024324024380356,0.0714217271878959
shell_mean,0.2,12.0,0.5,24.54427803377021,0.1299317909862017,29.024324024380356,0.07331798493973811
shell_mean,0.3,6.0,0.5,26.34844304458337,0.12180892535482184,31.583223198606948,0.06872160342708779
shell_mean,0.3,8.0,0.5,26.34844304458337,0.12345390216088191,31.583223198606948,0.07020189111599594
shell_mean,0.3,10.0,0.5,26.34844304458337,0.12730994236938756,31.583223198606948,0.0714217271878959
shell_mean,0.3,12.0,0.5,26.34844304458337,0.1299317909862017,31.583223198606948,0.07331798493973811
shell_mean,0.4,6.0,0.5,26.34844304458337,0.12180892535482184,31.583223198606948,0.06872160342708779
shell_mean,0.4,8.0,0.5,26.34844304458337,0.12345390216088191,31.583223198606948,0.07020189111599594
shell_mean,0.4,10.0,0.5,26.34844304458337,0.12730994236938756,31.583223198606948,0.0714217271878959
shell_mean,0.4,12.0,0.5,26.34844304458337,0.1299317909862017,31.583223198606948,0.07331798493973811
shell_mean,0.5,6.0,0.5,26.34844304458337,0.12180892535482184,31.583223198606948,0.06872160342708779
shell_mean,0.5,8.0,0.5,26.34844304458337,0.12345390216088191,31.583223198606948,0.07020189111599594
shell_mean,0.5,10.0,0.5,26.34844304458337,0.12730994236938756,31.583223198606948,0.0714217271878959
shell_mean,0.5,12.0,0.5,26.34844304458337,0.1299317909862017,31.583223198606948,0.07331798493973811
shell_mean,0.6,6.0,0.5,26.34844304458337,0.12180892535482184,31.583223198606948,0.06872160342708779
shell_mean,0.6,8.0,0.5,26.34844304458337,0.12345390216088191,31.583223198606948,0.07020189111599594
shell_mean,0.6,10.0,0.5,26.34844304458337,0.12730994236938756,31.583223198606948,0.0714217271878959
shell_mean,0.6,12.0,0.5,26.34844304458337,0.1299317909862017,31.583223198606948,0.07331798493973811
shell_mean,0.7,6.0,0.5,26.34844304458337,0.12180892535482184,31.583223198606948,0.06872160342708779
shell_mean,0.7,8.0,0.5,26.34844304458337,0.12345390216088191,31.583223198606948,0.07020189111599594
shell_mean,0.7,10.0,0.5,26.34844304458337,0.12730994236938756,31.583223198606948,0.0714217271878959
shell_mean,0.7,12.0,0.5,26.34844304458337,0.1299317909862017,31.583223198606948,0.07331798493973811
shell_mean,0.1,6.0,1.0,15.631059710200276,0.281344741163253,12.299304440189935,0.29304437007499895
shell_mean,0.1,8.0,1.0,15.631059710200276,0.28051777984483234,12.299304440189935,0.29215742141958073
shell_mean,0.1,10.0,1.0,15.631059710200276,0.2785452760120966,12.299304440189935,0.2914091208888811
shell_mean,0.1,12.0,1.0,15.631059710200276,0.2771761729546892,12.299304440189935,0.2903544531299268
shell_mean,0.2,6.0,1.0,24.54427803377021,0.004561978758286406,29.024324024380356,0.0029907832158884767
shell_mean,0.2,8.0,1.0,24.54427803377021,0.006989509816976637,29.024324024380356,0.004926700852071563
shell_mean,0.2,10.0,1.0,24.54427803377021,0.012667623045803518,29.024324024380356,0.006634319627411938
shell_mean,0.2,12.0,1.0,24.54427803377021,0.01651851333379996,29.024324024380356,0.008879114787339885
shell_mean,0.3,6.0,1.0,26.34844304458337,0.004561978758286406,31.583223198606948,0.0029907832158884767
shell_mean,0.3,8.0,1.0,26.34844304458337,0.006989509816976637,31.583223198606948,0.004926700852071563
shell_mean,0.3,10.0,1.0,26.34844304458337,0.012667623045803518,31.583223198606948,0.006634319627411938
shell_mean,0.3,12.0,1.0,26.34844304458337,0.01651851333379996,31.583223198606948,0.008879114787339885
shell_mean,0.4,6.0,1.0,26.34844304458337,0.004561978758286406,31.583223198606948,0.0029907832158884767
shell_mean,0.4,8.0,1.0,26.34844304458337,0.006989509816976637,31.583223198606948,0.004926700852071563
shell_mean,0.4,10.0,1.0,26.34844304458337,0.012667623045803518,31.583223198606948,0.006634319627411938
shell_mean,0.4,12.0,1.0,26.34844304458337,0.01651851333379996,31.583223198606948,0.008879114787339885
shell_mean,0.5,6.0,1.0,26.34844304458337,0.004561978758286406,31.583223198606948,0.0029907832158884767
shell_mean,0.5,8.0,1.0,26.34844304458337,0.006989509816976637,31.583223198606948,0.004926700852071563
shell_mean,0.5,10.0,1.0,26.34844304458337,0.012667623045803518,31.583223198606948,0.006634319627411938
shell_mean,0.5,12.0,1.0,26.34844304458337,0.01651851333379996,31.583223198606948,0.008879114787339885
shell_mean,0.6,6.0,1.0,26.34844304458337,0.004561978758286406,31.583223198606948,0.0029907832158884767
shell_mean,0.6,8.0,1.0,26.34844304458337,0.006989509816976637,31.583223198606948,0.004926700852071563
shell_mean,0.6,10.0,1.0,26.34844304458337,0.012667623045803518,31.583223198606948,0.006634319627411938
shell_mean,0.6,12.0,1.0,26.34844304458337,0.01651851333379996,31.583223198606948,0.008879114787339885
shell_mean,0.7,6.0,1.0,26.34844304458337,0.004561978758286406,31.583223198606948,0.0029907832158884767
shell_mean,0.7,8.0,1.0,26.34844304458337,0.006989509816976637,31.583223198606948,0.004926700852071563
shell_mean,0.7,10.0,1.0,26.34844304458337,0.012667623045803518,31.583223198606948,0.006634319627411938
shell_mean,0.7,12.0,1.0,26.34844304458337,0.01651851333379996,31.583223198606948,0.008879114787339885
shell_mean,0.1,6.0,1.5,15.631059710200276,0.21416247508393316,12.299304440189935,0.13004312260781165
shell_mean,0.1,8.0,1.5,15.631059710200276,0.21416247508393316,12.299304440189935,0.13004312260781165
shell_mean,0.1,10.0,1.5,15.631059710200276,0.21416247508393316,12.299304440189935,0.13004312260781165
shell_mean,0.1,12.0,1.5,15.631059710200276,0.21416247508393316,12.299304440189935,0.13004312260781165
shell_mean,0.2,6.0,1.5,24.54427803377021,0.21416247508393316,29.024324024380356,0.13004312260781165
shell_mean,0.2,8.0,1.5,24.54427803377021,0.21416247508393316,29.024324024380356,0.13004312260781165
shell_mean,0.2,10.0,1.5,24.54427803377021,0.21416247508393316,29.024324024380356,0.13004312260781165
shell_mean,0.2,12.0,1.5,24.54427803377021,0.21416247508393316,29.024324024380356,0.13004312260781165
shell_mean,0.3,6.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.3,8.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.3,10.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.3,12.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.4,6.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.4,8.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.4,10.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.4,12.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.5,6.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.5,8.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.5,10.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.5,12.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.6,6.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.6,8.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.6,10.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.6,12.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.7,6.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.7,8.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.7,10.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.7,12.0,1.5,26.34844304458337,0.21416247508393316,31.583223198606948,0.13004312260781165
shell_mean,0.1,6.0,2.0,15.631059710200276,0.27558755370303123,12.299304440189935,0.17653250799063744
shell_mean,0.1,8.0,2.0,15.631059710200276,0.27558755370303123,12.299304440189935,0.17653250799063744
shell_mean,0.1,10.0,2.0,15.631059710200276,0.27558755370303123,12.299304440189935,0.17653250799063744
shell_mean,0.1,12.0,2.0,15.631059710200276,0.27558755370303123,12.299304440189935,0.17653250799063744
shell_mean,0.2,6.0,2.0,24.54427803377021,0.27558755370303123,29.024324024380356,0.17653250799063744
shell_mean,0.2,8.0,2.0,24.54427803377021,0.27558755370303123,29.024324024380356,0.17653250799063744
shell_mean,0.2,10.0,2.0,24.54427803377021,0.27558755370303123,29.024324024380356,0.17653250799063744
shell_mean,0.2,12.0,2.0,24.54427803377021,0.27558755370303123,29.024324024380356,0.17653250799063744
shell_mean,0.3,6.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.3,8.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.3,10.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.3,12.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.4,6.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.4,8.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.4,10.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.4,12.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.5,6.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.5,8.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.5,10.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.5,12.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.6,6.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.6,8.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.6,10.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.6,12.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.7,6.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.7,8.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.7,10.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
shell_mean,0.7,12.0,2.0,26.34844304458337,0.27558755370303123,31.583223198606948,0.17653250799063744
mutation_type_shell_mean,0.1,6.0,0.5,21.955598616967084,0.2543197924952369,21.09214141859162,0.20890944728784147
mutation_type_shell_mean,0.1,8.0,0.5,21.955598616967084,0.2537601782965935,21.09214141859162,0.20257177198674053
mutation_type_shell_mean,0.1,10.0,0.5,21.955598616967084,0.254705630265558,21.09214141859162,0.20297291446756424
mutation_type_shell_mean,0.1,12.0,0.5,21.955598616967084,0.2582010682329519,21.09214141859162,0.20038310958376562
mutation_type_shell_mean,0.2,6.0,0.5,24.57634061789475,0.19793792289727574,28.471415613199603,0.12984827503100863
mutation_type_shell_mean,0.2,8.0,0.5,24.57634061789475,0.18563611966551538,28.471415613199603,0.11360350727553298
mutation_type_shell_mean,0.2,10.0,0.5,24.57634061789475,0.18734907756700747,28.471415613199603,0.11464185118252578
mutation_type_shell_mean,0.2,12.0,0.5,24.57634061789475,0.1890520170053355,28.471415613199603,0.11463027292151538
mutation_type_shell_mean,0.3,6.0,0.5,25.027133471294324,0.18535786552787556,29.913955904369576,0.10939792861626399
mutation_type_shell_mean,0.3,8.0,0.5,25.027133471294324,0.18046290015488323,29.913955904369576,0.09700138849246906
mutation_type_shell_mean,0.3,10.0,0.5,25.027133471294324,0.18213212710072302,29.913955904369576,0.09802561084869627
mutation_type_shell_mean,0.3,12.0,0.5,25.027133471294324,0.18373487420970294,29.913955904369576,0.09921656246984088
mutation_type_shell_mean,0.4,6.0,0.5,26.276827840747988,0.16230944667906352,30.34115802553354,0.10129687083153996
mutation_type_shell_mean,0.4,8.0,0.5,26.276827840747988,0.1591544442947724,30.34115802553354,0.09480864477628108
mutation_type_shell_mean,0.4,10.0,0.5,26.276827840747988,0.1606573297872083,30.34115802553354,0.09573671854755698
mutation_type_shell_mean,0.4,12.0,0.5,26.276827840747988,0.149172105983066,30.34115802553354,0.09367780137305491
mutation_type_shell_mean,0.5,6.0,0.5,26.454501369026776,0.15814943695871056,30.517291881147706,0.09500597047677765
mutation_type_shell_mean,0.5,8.0,0.5,26.454501369026776,0.15895262457321144,30.517291881147706,0.09332527529006837
mutation_type_shell_mean,0.5,10.0,0.5,26.454501369026776,0.16042139387499246,30.517291881147706,0.09422840913625007
mutation_type_shell_mean,0.5,12.0,0.5,26.454501369026776,0.14795319754680847,30.517291881147706,0.09071092278784372
mutation_type_shell_mean,0.6,6.0,0.5,26.504726933584237,0.158005596888074,30.681301340597166,0.09318860149734554
mutation_type_shell_mean,0.6,8.0,0.5,26.504726933584237,0.15895262457321144,30.681301340597166,0.09332527529006837
mutation_type_shell_mean,0.6,10.0,0.5,26.504726933584237,0.16042139387499246,30.681301340597166,0.09422840913625007
mutation_type_shell_mean,0.6,12.0,0.5,26.504726933584237,0.14767757362784167,30.681301340597166,0.09047584238407344
mutation_type_shell_mean,0.7,6.0,0.5,26.57661704220151,0.1559028779255782,30.82834885517801,0.09122406289344562
mutation_type_shell_mean,0.7,8.0,0.5,26.57661704220151,0.15219744408558372,30.82834885517801,0.09112840480551339
mutation_type_shell_mean,0.7,10.0,0.5,26.57661704220151,0.15360784836720515,30.82834885517801,0.09202910471676037
mutation_type_shell_mean,0.7,12.0,0.5,26.57661704220151,0.14743732458698558,30.82834885517801,0.08966054161475615
mutation_type_shell_mean,0.1,6.0,1.0,21.955598616967084,0.25418878196808053,21.09214141859162,0.14642999995473124
mutation_type_shell_mean,0.1,8.0,1.0,21.955598616967084,0.25291963808885704,21.09214141859162,0.1415860322281812
mutation_type_shell_mean,0.1,10.0,1.0,21.955598616967084,0.25264869901362025,21.09214141859162,0.14149954859375957
mutation_type_shell_mean,0.1,12.0,1.0,21.955598616967084,0.28715712309071345,21.09214141859162,0.13823966404342267
mutation_type_shell_mean,0.2,6.0,1.0,24.57634061789475,0.2376089390971139,28.471415613199603,0.1285296695522136
mutation_type_shell_mean,0.2,8.0,1.0,24.57634061789475,0.23512348999679059,28.471415613199603,0.10188000129761735
mutation_type_shell_mean,0.2,10.0,1.0,24.57634061789475,0.23900907604950983,28.471415613199603,0.10194072767190564
mutation_type_shell_mean,0.2,12.0,1.0,24.57634061789475,0.25093125855479204,28.471415613199603,0.10055555957245507
mutation_type_shell_mean,0.3,6.0,1.0,25.027133471294324,0.2273053887084564,29.913955904369576,0.10606177943112677
mutation_type_shell_mean,0.3,8.0,1.0,25.027133471294324,0.2305389008729166,29.913955904369576,0.09168742922154635
mutation_type_shell_mean,0.3,10.0,1.0,25.027133471294324,0.23429932660713496,29.913955904369576,0.09174810468846545
mutation_type_shell_mean,0.3,12.0,1.0,25.027133471294324,0.24553062783080012,29.913955904369576,0.09135867272349528
mutation_type_shell_mean,0.4,6.0,1.0,26.276827840747988,0.20618341765665105,30.34115802553354,0.09624486782204064
mutation_type_shell_mean,0.4,8.0,1.0,26.276827840747988,0.20903909325638192,30.34115802553354,0.08986936429577168
mutation_type_shell_mean,0.4,10.0,1.0,26.276827840747988,0.212247887151946,30.34115802553354,0.08991495387394983
mutation_type_shell_mean,0.4,12.0,1.0,26.276827840747988,0.2068207641349773,30.34115802553354,0.08594453575980215
mutation_type_shell_mean,0.5,6.0,1.0,26.454501369026776,0.20218582900367865,30.517291881147706,0.08955974570891287
mutation_type_shell_mean,0.5,8.0,1.0,26.454501369026776,0.20870176932639659,30.517291881147706,0.0879095897864438
mutation_type_shell_mean,0.5,10.0,1.0,26.454501369026776,0.2119408950488573,30.517291881147706,0.08815131344905422
mutation_type_shell_mean,0.5,12.0,1.0,26.454501369026776,0.20544826637005628,30.517291881147706,0.08296888133675975
mutation_type_shell_mean,0.6,6.0,1.0,26.504726933584237,0.20203686600130974,30.681301340597166,0.0875319373936332
mutation_type_shell_mean,0.6,8.0,1.0,26.504726933584237,0.20870176932639659,30.681301340597166,0.0879095897864438
mutation_type_shell_mean,0.6,10.0,1.0,26.504726933584237,0.2119408950488573,30.681301340597166,0.08815131344905422
mutation_type_shell_mean,0.6,12.0,1.0,26.504726933584237,0.20516366721287352,30.681301340597166,0.08275468550822353
mutation_type_shell_mean,0.7,6.0,1.0,26.57661704220151,0.20003336074959485,30.82834885517801,0.08537111409394411
mutation_type_shell_mean,0.7,8.0,1.0,26.57661704220151,0.20202041281408611,30.82834885517801,0.08508667022638362
mutation_type_shell_mean,0.7,10.0,1.0,26.57661704220151,0.2050928281103296,30.82834885517801,0.08532824010116255
mutation_type_shell_mean,0.7,12.0,1.0,26.57661704220151,0.20484977105093194,30.82834885517801,0.08165340148005151
mutation_type_shell_mean,0.1,6.0,1.5,21.955598616967084,0.27306620175569635,21.09214141859162,0.15371921905637004
mutation_type_shell_mean,0.1,8.0,1.5,21.955598616967084,0.2734566172688251,21.09214141859162,0.1542262350444503
mutation_type_shell_mean,0.1,10.0,1.5,21.955598616967084,0.2733576721602468,21.09214141859162,0.15412942317844497
mutation_type_shell_mean,0.1,12.0,1.5,21.955598616967084,0.2686948653041897,21.09214141859162,0.15387682341974812
mutation_type_shell_mean,0.2,6.0,1.5,24.57634061789475,0.2619496528460808,28.471415613199603,0.15160825192296878
mutation_type_shell_mean,0.2,8.0,1.5,24.57634061789475,0.2578395545012276,28.471415613199603,0.14813443856376976
mutation_type_shell_mean,0.2,10.0,1.5,24.57634061789475,0.2578349726707803,28.471415613199603,0.148037539965076
mutation_type_shell_mean,0.2,12.0,1.5,24.57634061789475,0.2575811214788651,28.471415613199603,0.14653316618748302
mutation_type_shell_mean,0.3,6.0,1.5,25.027133471294324,0.2619496528460808,29.913955904369576,0.15160825192296878
mutation_type_shell_mean,0.3,8.0,1.5,25.027133471294324,0.25473885350053355,29.913955904369576,0.14412327294233107
mutation_type_shell_mean,0.3,10.0,1.5,25.027133471294324,0.25474109793045047,29.913955904369576,0.14402637316214814
mutation_type_shell_mean,0.3,12.0,1.5,25.027133471294324,0.25443654853642705,29.913955904369576,0.14357079470758888
