factor,group,metric,reference,candidate,n_common_clusters,mean_diff,median_diff,bootstrap_ci_low,bootstrap_ci_high,wilcoxon_p,n_clusters_improved,n_clusters_worsened,fraction_clusters_improved,weighted_mean_diff_by_n_samples,weighted_mean_diff_by_n_residues
domain_group,single_domain,class_macro_f1,shell_mean,base_v5,51,0.009860396471555139,0.0,-0.026370286640659893,0.04666170954011358,0.5078766779147323,12,9,0.23529411764705882,0.13528542541608338,0.1478684930153567
domain_group,single_domain,non_local_f1,shell_mean,base_v5,51,0.13753072318840479,0.0,0.06361993449234814,0.22085517073684263,0.000244140625,13,0,0.2549019607843137,0.4206252916472235,0.45171268319021773
domain_group,single_domain,non_local_recall,shell_mean,base_v5,47,0.167319400736419,0.0,0.07845480834177644,0.2657987390597117,0.000244140625,13,0,0.2765957446808511,0.4319118351701006,0.46007952170399646
domain_group,multi_domain,global_mae,shell_mean,base_v5,48,-0.14247753403942354,-0.1669230793446724,-0.1914906081914711,-0.09223853240228959,2.9192130881483536e-06,36,12,0.75,-0.10491113680682403,-0.09667205558608592
domain_group,multi_domain,shell_mae,shell_mean,base_v5,48,-0.15160642896222873,-0.19805217699427127,-0.20578310684032433,-0.09670987416577866,7.36081411645273e-06,35,13,0.7291666666666666,-0.11696386324283319,-0.10857674622485719
domain_group,multi_domain,mae_shell_0,shell_mean,base_v5,48,-0.27141841713146936,-0.2954308272879801,-0.36849224009667847,-0.17548503259564702,3.1106858529028614e-06,36,12,0.75,-0.19855304278528257,-0.18457033305350048
domain_group,multi_domain,mae_shell_1,shell_mean,base_v5,48,-0.1378528000952788,-0.16716827047279195,-0.1973166894863039,-0.07575397436180302,0.00010967174707587901,35,13,0.7291666666666666,-0.11286783055343762,-0.10789360304359598
domain_group,multi_domain,mae_shell_2,shell_mean,base_v5,48,-0.11467711318641355,-0.1389566659962586,-0.1630410941436875,-0.06599565281980449,7.754913146129638e-05,32,16,0.6666666666666666,-0.09510133893758263,-0.08914778341193251
domain_group,multi_domain,mae_shell_3,shell_mean,base_v5,48,-0.0857537401348472,-0.13419743863432465,-0.13052395791134402,-0.03819753556800605,0.0008590546159439327,32,16,0.6666666666666666,-0.06969278165433791,-0.06219842954790131
domain_group,multi_domain,mae_shell_4,shell_mean,base_v5,48,-0.1483300742631347,-0.155053776928578,-0.19944141417496455,-0.09626330767416141,2.568754773335513e-06,37,11,0.7708333333333334,-0.10860432228352519,-0.09907358206735573
domain_group,multi_domain,perturbed_auroc,shell_mean,base_v5,45,0.24652007211767654,0.25121454831932777,0.21008286885931557,0.2835692268071399,2.8421709430404007e-13,43,2,0.9555555555555556,0.2623410524618982,0.2469035191547011
domain_group,multi_domain,perturbed_auprc,shell_mean,base_v5,45,0.21644267291880712,0.1609579873971667,0.15343778093789975,0.29020769686953624,1.4381384971784428e-11,44,1,0.9777777777777777,0.2478911138081511,0.23500806728530857
domain_group,multi_domain,radius_mae,shell_mean,base_v5,48,-16.759099526616055,0.0,-25.820968031849414,-8.914191672989652,1.9073486328125e-06,20,0,0.4166666666666667,-8.073903894715473,-8.207199012758352
domain_group,multi_domain,class_correct,shell_mean,base_v5,48,0.2661182333813091,0.0,0.14832958851431896,0.3904652346128932,0.00028799717838846845,17,2,0.3541666666666667,0.15065852875040153,0.14151545368341426
domain_group,multi_domain,class_macro_f1,shell_mean,base_v5,48,0.08870607779376967,0.0,0.049443196171439656,0.13015507820429767,0.00028799717838846845,17,2,0.3541666666666667,0.05021950958346717,0.04717181789447142
domain_group,multi_domain,non_local_f1,shell_mean,base_v5,48,0.2921112468622169,0.0,0.1734868327343546,0.4175228505672841,0.00022977615023025405,17,0,0.3541666666666667,0.1657565049791198,0.1567001129935905
domain_group,multi_domain,non_local_recall,shell_mean,base_v5,46,0.3200124664092627,0.0,0.19437967412631157,0.4532608730616704,0.00015951789847960227,17,0,0.3695652173913043,0.17574931880108993,0.16649671773301378
domain_group,unknown,global_mae,shell_mean,base_v5,3,0.12216181386649953,0.15168430661713628,,,,0,3,0.0,0.13148419804063488,0.13533225442022756
domain_group,unknown,shell_mae,shell_mean,base_v5,3,-0.02116101433162698,-0.028128912676609608,,,,3,0,1.0,-0.024038151939147934,-0.02537220791941005
domain_group,unknown,mae_shell_0,shell_mean,base_v5,3,-0.3621658744911353,-0.400138258934021,,,,3,0,1.0,-0.3964129531135162,-0.4153645784147569
domain_group,unknown,mae_shell_1,shell_mean,base_v5,3,0.0003851052708726728,-0.007837945222854609,,,,2,1,0.6666666666666666,-0.004778539483982415,-0.007465353830558527
domain_group,unknown,mae_shell_2,shell_mean,base_v5,3,0.02524999547011079,0.003938748404897496,,,,1,2,0.3333333333333333,0.036932142976638674,0.04573767082454016
domain_group,unknown,mae_shell_3,shell_mean,base_v5,3,0.09280281332116382,0.08722488425279917,,,,0,3,0.0,0.09822008136896115,0.10272756233610172
domain_group,unknown,mae_shell_4,shell_mean,base_v5,3,0.1379228887708532,0.16962536791207716,,,,0,3,0.0,0.14584850855615922,0.14750365948762334
domain_group,unknown,perturbed_auroc,shell_mean,base_v5,3,0.20915217283854035,0.2227979274611399,,,,3,0,1.0,0.23321284366549414,0.2571674137983056
domain_group,unknown,perturbed_auprc,shell_mean,base_v5,3,0.21524241335126792,0.19854820419920893,,,,3,0,1.0,0.2814188290769747,0.3074870984247344
domain_group,unknown,radius_mae,shell_mean,base_v5,3,3.024772644042964,0.0,,,,0,1,0.0,2.268579483032223,1.999483718528401
domain_group,unknown,class_correct,shell_mean,base_v5,3,0.0,0.0,,,,0,0,0.0,0.0,0.0
domain_group,unknown,class_macro_f1,shell_mean,base_v5,3,0.0,0.0,,,,0,0,0.0,0.0,0.0
domain_group,unknown,non_local_f1,shell_mean,base_v5,3,0.16666666666666666,0.0,,,,1,0,0.3333333333333333,0.125,0.11017267267267267
domain_group,unknown,non_local_recall,shell_mean,base_v5,3,0.3333333333333333,0.0,,,,1,0,0.3333333333333333,0.14285714285714285,0.12381354144695211
